Volatility 3 Framework 2.7.0

PID	Process	Offset	HandleValue	Type	GrantedAccess	Name
1912	VMwareTray.exe	0x81e89390	0x68	Semaphore	0x1f0003	shell.{210A4BA0-3AEA-1069-A2D9-08002B30309D}
1912	VMwareTray.exe	0x81fc4028	0x6c	File	0x1200a0	\Device\Tcp
1912	VMwareTray.exe	0x8206ee10	0x70	File	0x120116	\Device\Tcp
1912	VMwareTray.exe	0x8206ed78	0x74	File	0x1200a0	\Device\Ip
1912	VMwareTray.exe	0x8227a908	0x78	File	0x100003	\Device\Ip
1912	VMwareTray.exe	0x8206ad20	0x7c	File	0x1200a0	\Device\Ip
1912	VMwareTray.exe	0x8206ace0	0x80	Semaphore	0x100003	
1912	VMwareTray.exe	0x820632f8	0x84	Semaphore	0x100003	
1912	VMwareTray.exe	0xe1303938	0x88	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\LINKAGE
1912	VMwareTray.exe	0xe12650c8	0x8c	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\TCPIP\PARAMETERS
1912	VMwareTray.exe	0xe132bf18	0x90	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS\INTERFACES
1912	VMwareTray.exe	0xe12ad138	0x94	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\SERVICES\NETBT\PARAMETERS
1912	VMwareTray.exe	0x820e9500	0x98	Thread	0x1f03ff	Tid 1308 Pid 1912
1912	VMwareTray.exe	0x8227a8d0	0x9c	Event	0x1f0003	
1912	VMwareTray.exe	0xe12ecd38	0xa0	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
1912	VMwareTray.exe	0x81fc9ff0	0xa4	Event	0x1f0003	
1912	VMwareTray.exe	0xe1329a30	0xa8	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
1912	VMwareTray.exe	0xe13154c0	0xac	Port	0x1f0001	
1912	VMwareTray.exe	0xe1267138	0xb0	Key	0x20f003f	USER\S-1-5-21-1757981266-796845957-682003330-500
1912	VMwareTray.exe	0xe1bc6620	0xb4	Section	0x4	
1912	VMwareTray.exe	0x821b7758	0xb8	Event	0x1f0003	
1912	VMwareTray.exe	0x821b0478	0xbc	Event	0x1f0003	
1912	VMwareTray.exe	0x821b0448	0xc0	Event	0x1f0003	
1912	VMwareTray.exe	0x821b0418	0xc4	Event	0x1f0003	
1912	VMwareTray.exe	0x820e9500	0xc8	Thread	0x1f03ff	Tid 1308 Pid 1912
1356	VMwareUser.exe	0xe10096e0	0x4	KeyedEvent	0xf0003	CritSecOutOfMemoryEvent
1356	VMwareUser.exe	0xe16008f8	0x8	Directory	0x3	KnownDlls
1356	VMwareUser.exe	0x81c92280	0xc	File	0x100020	\Device\HarddiskVolume1\Documents and Settings\Administrator
1356	VMwareUser.exe	0x81ec9cd8	0x10	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.4027_x-ww_e69378d0
1356	VMwareUser.exe	0xe1613978	0x14	Directory	0xf000f	Windows
1356	VMwareUser.exe	0xe12fa020	0x18	Port	0x21f0001	
1356	VMwareUser.exe	0x81ec8e70	0x1c	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC80.MFC_1fc8b3b9a1e18e3b_8.0.50727.4027_x-ww_b779ebd5
1356	VMwareUser.exe	0x820dacb8	0x20	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC80.CRT_1fc8b3b9a1e18e3b_8.0.50727.4027_x-ww_e69378d0
1356	VMwareUser.exe	0x821140e8	0x24	WindowStation	0xf037f	WinSta0
1356	VMwareUser.exe	0x8227ae00	0x28	Event	0x21f0003	
1356	VMwareUser.exe	0x8225ea08	0x2c	Desktop	0xf01ff	Default
1356	VMwareUser.exe	0x821140e8	0x30	WindowStation	0xf037f	WinSta0
1356	VMwareUser.exe	0x8227af50	0x34	Semaphore	0x100003	
1356	VMwareUser.exe	0x8227af18	0x38	Semaphore	0x100003	
1356	VMwareUser.exe	0xe11c90e0	0x3c	Key	0x20f003f	MACHINE
1356	VMwareUser.exe	0xe1623538	0x40	Directory	0x2000f	BaseNamedObjects
1356	VMwareUser.exe	0x8208cf48	0x44	Semaphore	0x1f0003	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
1356	VMwareUser.exe	0x820682f0	0x48	File	0x100001	\Device\KsecDD
1356	VMwareUser.exe	0x81c88ab0	0x4c	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0x8221b398	0x50	Semaphore	0x1f0003	
1356	VMwareUser.exe	0x81e5e270	0x54	Event	0x1f0003	
1356	VMwareUser.exe	0xe1250260	0x58	Key	0x20019	MACHINE\SYSTEM\CONTROLSET001\CONTROL\NETWORKPROVIDER\HWORDER
1356	VMwareUser.exe	0x81fd8a68	0x5c	Semaphore	0x100003	
1356	VMwareUser.exe	0x81fd8a30	0x60	Semaphore	0x100003	
1356	VMwareUser.exe	0x8209a5a0	0x64	Event	0x1f0003	userenv:  User Profile setup event
1356	VMwareUser.exe	0x822622d8	0x68	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC80.MFCLOC_1fc8b3b9a1e18e3b_8.0.50727.4027_x-ww_0cc904d3
1356	VMwareUser.exe	0x81e89390	0x6c	Semaphore	0x1f0003	shell.{210A4BA0-3AEA-1069-A2D9-08002B30309D}
1356	VMwareUser.exe	0x820fc630	0x70	Event	0x1f0003	VMwareUserManagerEvent
1356	VMwareUser.exe	0xe1bc6620	0x74	Section	0x4	
1356	VMwareUser.exe	0xe12e6938	0x78	Port	0x1f0001	
1356	VMwareUser.exe	0x821accd8	0x7c	Semaphore	0x1f0003	
1356	VMwareUser.exe	0x821ac918	0x80	Event	0x1f0003	
1356	VMwareUser.exe	0x820fc698	0x84	Event	0x1f0003	ResSetFault
1356	VMwareUser.exe	0x820685e8	0x88	Thread	0x1f03ff	Tid 444 Pid 1356
1356	VMwareUser.exe	0x821adda8	0x8c	Thread	0x1f03ff	Tid 448 Pid 1356
1356	VMwareUser.exe	0x82275d48	0x90	Event	0x100000	WinSta0_DesktopSwitch
1356	VMwareUser.exe	0x820ec568	0x94	Mutant	0x1f0001	VMwareGuestDnDDataMutex
1356	VMwareUser.exe	0x81da4ba8	0x98	Event	0x1f0003	VMwareDnDDataTranser
1356	VMwareUser.exe	0x81e6c8e8	0x9c	Mutant	0x1f0001	VMwareGuestCopyPasteMutex
1356	VMwareUser.exe	0x8228a4a0	0xa0	Event	0x1f0003	VMwareCopyPasteDataTranser
1356	VMwareUser.exe	0x81e702d8	0xa4	Event	0x1f0003	VMwareCopyPasteSetClipboard
1356	VMwareUser.exe	0x81e67a90	0xa8	Thread	0x1f03ff	Tid 1900 Pid 1356
1356	VMwareUser.exe	0x82236a68	0xac	Mutant	0x1f0001	
1356	VMwareUser.exe	0x81eda130	0xb0	Event	0x1f0003	VMToolsWindowEvent
1356	VMwareUser.exe	0x81ff11e8	0xb4	Timer	0x1f0003	
1356	VMwareUser.exe	0x81e677f0	0xb8	Event	0x1f0003	
1356	VMwareUser.exe	0xe12a3860	0xbc	Key	0x20f003f	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0xe13561f0	0xc0	Key	0x20f003f	USER\S-1-5-21-1757981266-796845957-682003330-500
1356	VMwareUser.exe	0x820906a8	0xc4	File	0x100001	\Device\HarddiskVolume1\Documents and Settings\Administrator\Recent
1356	VMwareUser.exe	0xe13132e0	0xc8	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\BITBUCKET
1356	VMwareUser.exe	0xe1313348	0xcc	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER
1356	VMwareUser.exe	0xe1f3e528	0xd0	Key	0xf003f	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER
1356	VMwareUser.exe	0xe13394b8	0xd4	Key	0xf003f	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\BITBUCKET
1356	VMwareUser.exe	0x81e18340	0xd8	Semaphore	0x1f0003	shell.BitBucket.GlobalDirtyCount
1356	VMwareUser.exe	0x81e18950	0xdc	Semaphore	0x1f0003	shell.BitBucket.NumDeleters
1356	VMwareUser.exe	0x8208cf48	0xe0	Semaphore	0x1f0003	shell.{A48F1A32-A340-11D1-BC6B-00A0C90312E1}
1356	VMwareUser.exe	0x81c9c740	0xe4	Mutant	0x1f0001	
1356	VMwareUser.exe	0x821ad568	0xe8	Event	0x1f0003	
1356	VMwareUser.exe	0x821ad538	0xec	Event	0x1f0003	
1356	VMwareUser.exe	0x82215828	0xf0	Mutant	0x1f0001	
1356	VMwareUser.exe	0x821ad508	0xf4	Event	0x1f0003	
1356	VMwareUser.exe	0x81ff1638	0xf8	Mutant	0x1f0001	
1356	VMwareUser.exe	0x821ad4d8	0xfc	Event	0x1f0003	
1356	VMwareUser.exe	0x81c88c40	0x100	Event	0x1f0003	
1356	VMwareUser.exe	0x81c88c10	0x104	Event	0x1f0003	
1356	VMwareUser.exe	0x81c88be0	0x108	Event	0x1f0003	
1356	VMwareUser.exe	0x81e6b3e8	0x10c	Thread	0x1f03ff	Tid 1396 Pid 1356
1356	VMwareUser.exe	0x81dae6d8	0x110	IoCompletion	0x1f0003	
1356	VMwareUser.exe	0x820e92e8	0x114	IoCompletion	0x1f0003	
1356	VMwareUser.exe	0x81dae6d8	0x118	IoCompletion	0x1f0003	
1356	VMwareUser.exe	0x81c88bb0	0x11c	Event	0x1f0003	
1356	VMwareUser.exe	0x81c88b80	0x120	Event	0x21f0003	
1356	VMwareUser.exe	0xe133be50	0x124	Port	0x1f0001	
1356	VMwareUser.exe	0x821adc30	0x128	Mutant	0x1f0001	VMToolsHookQueueLock
1356	VMwareUser.exe	0xe133a498	0x12c	Section	0xf0007	VMToolsHookSharedMem
1356	VMwareUser.exe	0x8222d298	0x130	Event	0x1f0003	VMToolsHookQueueEvent
1356	VMwareUser.exe	0xe12cf678	0x134	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
1356	VMwareUser.exe	0xe1086368	0x138	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS\.MSI\OPENWITHLIST
1356	VMwareUser.exe	0x81dc22e0	0x13c	Event	0x1f0003	
1356	VMwareUser.exe	0x81fc73a0	0x140	Event	0x1f0003	
1356	VMwareUser.exe	0x81dc2310	0x144	Event	0x1f0003	
1356	VMwareUser.exe	0x81ed6870	0x148	Thread	0x1f03ff	Tid 1832 Pid 1356
1356	VMwareUser.exe	0x81dc2370	0x14c	Event	0x1f0003	
1356	VMwareUser.exe	0x81fc7370	0x150	Event	0x1f0003	
1356	VMwareUser.exe	0x821ad4a8	0x154	Event	0x1f0003	
1356	VMwareUser.exe	0xe12641d8	0x158	Port	0x1f0001	
1356	VMwareUser.exe	0x821ad478	0x15c	Event	0x21f0003	
1356	VMwareUser.exe	0x81ff17d8	0x160	File	0x100001	\Device\HarddiskVolume1\Documents and Settings\All Users\Start Menu
1356	VMwareUser.exe	0xe1311c68	0x164	Key	0x20f003f	USER
1356	VMwareUser.exe	0x821b7988	0x168	File	0x100001	\Device\HarddiskVolume1\Documents and Settings\Administrator\Start Menu
1356	VMwareUser.exe	0xe1bba378	0x16c	Key	0xf003f	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM
1356	VMwareUser.exe	0x81dcb310	0x170	Semaphore	0x1f0003	shell.{7CB834F0-527B-11D2-9D1F-0000F805CA57}
1356	VMwareUser.exe	0xe11bb558	0x174	Key	0xf003f	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\SHELLNOROAM\MUICACHE
1356	VMwareUser.exe	0xe11a2e88	0x178	Key	0xf003f	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\EXPLORER\FILEEXTS
1356	VMwareUser.exe	0x81dbaf10	0x17c	Semaphore	0x1f0003	shell.{090851A5-EB96-11D2-8BE4-00C04FA31A66}
1356	VMwareUser.exe	0xe11c2c80	0x180	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
1356	VMwareUser.exe	0x81db23c8	0x184	Mutant	0x120001	ShimCacheMutex
1356	VMwareUser.exe	0xe1aceb88	0x188	Section	0x2	ShimSharedMemory
1356	VMwareUser.exe	0xe130c3d8	0x18c	Key	0xf003f	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x821b48b8	0x190	Event	0x1f0003	
1356	VMwareUser.exe	0xe11ec238	0x194	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
1356	VMwareUser.exe	0x821b4888	0x198	Event	0x1f0003	
1356	VMwareUser.exe	0xe1ba0a60	0x19c	Key	0x10	USER
1356	VMwareUser.exe	0x821b4858	0x1a0	Event	0x1f0003	
1356	VMwareUser.exe	0xe1ba09f8	0x1a4	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
1356	VMwareUser.exe	0x821b70e8	0x1a8	Event	0x1f0003	
1356	VMwareUser.exe	0xe109b8c8	0x1ac	Key	0x10	USER
1356	VMwareUser.exe	0x821b7080	0x1b0	Event	0x1f0003	
1356	VMwareUser.exe	0xe109b860	0x1b4	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
1356	VMwareUser.exe	0x81fd1120	0x1b8	Event	0x1f0003	
1356	VMwareUser.exe	0xe11c82f0	0x1bc	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
1356	VMwareUser.exe	0x81fd10b8	0x1c0	Event	0x1f0003	
1356	VMwareUser.exe	0xe11c8288	0x1c4	Key	0xf003f	MACHINE\SOFTWARE\CLASSES\CLSID
1356	VMwareUser.exe	0x8209d320	0x1c8	Event	0x1f0003	
1356	VMwareUser.exe	0xe10545a8	0x1cc	Key	0xf003f	MACHINE\SOFTWARE\CLASSES
1356	VMwareUser.exe	0x8209d2b8	0x1d0	Event	0x1f0003	
1356	VMwareUser.exe	0xe1054540	0x1d4	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
1356	VMwareUser.exe	0x8209d250	0x1d8	Event	0x1f0003	
1356	VMwareUser.exe	0xe21cd400	0x1dc	Key	0x10	USER
1356	VMwareUser.exe	0x82082d40	0x1e0	Event	0x1f0003	
1356	VMwareUser.exe	0xe21cd398	0x1e4	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
1356	VMwareUser.exe	0x82082cd8	0x1e8	Event	0x1f0003	
1356	VMwareUser.exe	0xe1a5fce8	0x1ec	Key	0xf003f	MACHINE\SOFTWARE\MICROSOFT\COM3
1356	VMwareUser.exe	0x81daf628	0x1f0	Event	0x1f0003	
1356	VMwareUser.exe	0xe1a5fc80	0x1f4	Key	0xf003f	MACHINE\SOFTWARE\CLASSES\CLSID
1356	VMwareUser.exe	0x81daf5c0	0x1f8	Event	0x1f0003	
1356	VMwareUser.exe	0x82259f68	0x1fc	Event	0x100000	crypt32LogoffEvent
1356	VMwareUser.exe	0xe161c0b8	0x200	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0xe16f3a18	0x204	Key	0x2001f	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\INTERNET SETTINGS
1356	VMwareUser.exe	0x81dba418	0x208	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0x82109e38	0x20c	Mutant	0x1f0001	
1356	VMwareUser.exe	0x82058550	0x210	Event	0x1f0003	
1356	VMwareUser.exe	0x82109ea0	0x214	Mutant	0x1f0001	
1356	VMwareUser.exe	0x81ff1e30	0x218	Event	0x1f0003	
1356	VMwareUser.exe	0x81fc7208	0x21c	Event	0x1f0003	
1356	VMwareUser.exe	0x81fc71d8	0x220	Event	0x1f0003	
1356	VMwareUser.exe	0x81ed98e0	0x224	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0x81fc7148	0x228	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0xe2109350	0x22c	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0xe1079418	0x230	Key	0x2001f	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SHELL EXTENSIONS\CACHED
1356	VMwareUser.exe	0xe1727ae0	0x234	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SHELL EXTENSIONS\BLOCKED
1356	VMwareUser.exe	0xe11bc7c0	0x238	Port	0x1f0001	
1356	VMwareUser.exe	0xe1309150	0x23c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SHELL EXTENSIONS\CACHED
1356	VMwareUser.exe	0x81e87468	0x240	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0x8230a160	0x244	File	0x12019f	\Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\index.dat
1356	VMwareUser.exe	0x81cb8f40	0x248	Mutant	0x100000	_!MSFTHISTORY!_
1356	VMwareUser.exe	0xe173a110	0x24c	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500\SOFTWARE\MICROSOFT\WINDOWS\CURRENTVERSION\SHELL EXTENSIONS\BLOCKED
1356	VMwareUser.exe	0xe1209a70	0x250	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x81ed4200	0x254	Mutant	0x1f0001	c:!documents and settings!administrator!local settings!temporary internet files!content.ie5!
1356	VMwareUser.exe	0xe11a8798	0x258	Section	0xf0007	C:_Documents and Settings_Administrator_Local Settings_Temporary Internet Files_Content.IE5_index.dat_114688
1356	VMwareUser.exe	0x81c8ab88	0x25c	Mutant	0x1f0001	c:!documents and settings!administrator!cookies!
1356	VMwareUser.exe	0x81c8abd0	0x260	File	0x12019f	\Device\HarddiskVolume1\Documents and Settings\Administrator\Cookies\index.dat
1356	VMwareUser.exe	0x81c8d608	0x264	Mutant	0x1f0001	c:!documents and settings!administrator!local settings!history!history.ie5!
1356	VMwareUser.exe	0x82086cc0	0x268	File	0x12019f	\Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\History\History.IE5\index.dat
1356	VMwareUser.exe	0xe20fb950	0x26c	Section	0xf0007	C:_Documents and Settings_Administrator_Local Settings_History_History.IE5_index.dat_49152
1356	VMwareUser.exe	0x82086b90	0x270	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4974_x-ww_d889290f
1356	VMwareUser.exe	0x820eaf90	0x274	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4974_x-ww_d889290f
1356	VMwareUser.exe	0xe178cac0	0x278	Section	0xf0007	C:_Documents and Settings_Administrator_Cookies_index.dat_32768
1356	VMwareUser.exe	0x81e6e5c8	0x27c	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0x82327338	0x280	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0xe12ff5f0	0x284	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x8207e308	0x288	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4974_x-ww_d889290f
1356	VMwareUser.exe	0xe1a9d488	0x28c	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x81ed73a0	0x290	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4974_x-ww_d889290f
1356	VMwareUser.exe	0x820de6a0	0x294	Event	0x1f0003	
1356	VMwareUser.exe	0x81e6b3e8	0x298	Thread	0x1f03ff	Tid 1396 Pid 1356
1356	VMwareUser.exe	0xe13f3c28	0x29c	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\PROTOCOL_CATALOG9
1356	VMwareUser.exe	0x82086b58	0x2a0	Event	0x1f0003	
1356	VMwareUser.exe	0xe13f1368	0x2a4	Key	0xf003f	MACHINE\SYSTEM\CONTROLSET001\SERVICES\WINSOCK2\PARAMETERS\NAMESPACE_CATALOG5
1356	VMwareUser.exe	0x82262ce8	0x2a8	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0x81e6d5e0	0x2ac	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0xe12fe320	0x2b0	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x82262ce8	0x2b4	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0xe128f1f8	0x2b8	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x82262ce8	0x2bc	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0xe132dcd8	0x2c0	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x82262ce8	0x2c4	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0xe12aceb0	0x2c8	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x82262ce8	0x2cc	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0xe122deb0	0x2d0	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x82262ce8	0x2d4	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0xe122a3d8	0x2d8	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x82262ce8	0x2dc	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0xe1fcb368	0x2e0	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x82262ce8	0x2e4	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0xe172ba70	0x2e8	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x82262ce8	0x2ec	Event	0x1f0003	TortoiseSVNCacheInvalidationEvent
1356	VMwareUser.exe	0xe13099e0	0x2f0	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0x81dbfae0	0x2f4	Mutant	0x1f0001	
1356	VMwareUser.exe	0x81fd1548	0x2f8	File	0x100020	\Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.5512_x-ww_35d4ce83
1356	VMwareUser.exe	0xe118e3c8	0x2fc	Key	0x20019	USER\S-1-5-21-1757981266-796845957-682003330-500_CLASSES
1356	VMwareUser.exe	0xe1ae4f68	0x300	Port	0x1f0001	
1356	VMwareUser.exe	0xe1406920	0x304	Port	0x1f0001	OLE8B492BF241674A16B80AEC9385F7
1356	VMwareUser.exe	0x81ed6870	0x30c	Thread	0x1f03ff	Tid 1832 Pid 1356
1356	VMwareUser.exe	0x820689b8	0x310	Event	0x1f0003	
1356	VMwareUser.exe	0x820d45f8	0x314	Event	0x1f0003	
1356	VMwareUser.exe	0x82068da8	0x318	Thread	0x1f03ff	Tid 420 Pid 1356
1356	VMwareUser.exe	0xe25dcc20	0x31c	Key	0x20019	MACHINE\SOFTWARE\MICROSOFT\WINDOWS NT\CURRENTVERSION\NETWORK\WORLD FULL ACCESS SHARED PARAMETERS
1356	VMwareUser.exe	0x8208cb48	0x320	Mutant	0x1f0001	HGFSMUTEX0000000000029b4c
1356	VMwareUser.exe	0xe1f73dc0	0x324	Port	0x1f0001	
1356	VMwareUser.exe	0xe17c34f0	0x328	Port	0x1f0001	
1356	VMwareUser.exe	0xe21e45a0	0x32c	Token	0xc	
1356	VMwareUser.exe	0x8224d148	0x330	Event	0x1f0003	
1356	VMwareUser.exe	0x81f715d8	0x334	Event	0x1f0003	
1356	VMwareUser.exe	0x82065570	0x338	Event	0x100003	
1356	VMwareUser.exe	0x81cc6ba0	0x33c	Event	0x1f0003	
1356	VMwareUser.exe	0x81f99348	0x340	Event	0x1f0003	
1356	VMwareUser.exe	0x81e5a5a0	0x344	Event	0x1f0003	
1356	VMwareUser.exe	0x81c68020	0x348	Thread	0x1f03ff	Tid 1652 Pid 1356
1356	VMwareUser.exe	0x81c54c88	0x34c	Semaphore	0x100003	
1356	VMwareUser.exe	0x81fac6a8	0x350	Thread	0x1f03ff	Tid 1696 Pid 1356
1356	VMwareUser.exe	0x81da09a0	0x354	Semaphore	0x100003	
1356	VMwareUser.exe	0x82126858	0x358	Semaphore	0x100003	
1356	VMwareUser.exe	0x81fb58d0	0x35c	Semaphore	0x100003	
1356	VMwareUser.exe	0x8224b140	0x360	Semaphore	0x100003	
1356	VMwareUser.exe	0x81e65ef0	0x364	Semaphore	0x100003	
1356	VMwareUser.exe	0x81ef4b08	0x368	Semaphore	0x100003	
1356	VMwareUser.exe	0x81da0340	0x36c	Semaphore	0x100003	
1356	VMwareUser.exe	0x822ba0e8	0x370	Semaphore	0x100003	
1356	VMwareUser.exe	0x820ea0e8	0x374	Semaphore	0x100003	
1356	VMwareUser.exe	0x820eb0e8	0x378	Semaphore	0x100003	
1356	VMwareUser.exe	0x81dad2e0	0x37c	Semaphore	0x100003	
